Episode,Total Reward,Loss,Epsilon
0,-98.92155652898363,4.519799709320068,1.0
1,-99.60017416213249,9.948396682739258,0.9990104948350412
2,-98.32692882284987,3.784891366958618,0.9980219786806598
3,-107.40943253940769,4.25389289855957,0.9970344505483393
4,-109.53422827930328,0.3332190215587616,0.9960479094505515
5,-98.49409748321429,4.490586280822754,0.9950623544007555
6,-98.42556916497917,3.7478833198547363,0.9940777844133959
7,-112.52863803965953,0.37385913729667664,0.9930941985039028
8,-100.90749470990893,0.7373648881912231,0.99211159568869
9,-110.7759954009016,1.9711148738861084,0.9911299749851548
10,-102.6633975009343,0.35574015974998474,0.9901493354116764
11,-99.67921920025596,2.7553656101226807,0.9891696759876151
12,-105.93944914800484,0.38225483894348145,0.9881909957333113
13,-99.8727926175029,3.7605292797088623,0.9872132936700847
14,-97.26816041913759,0.4153142273426056,0.9862365688202333
15,-115.6345500419609,2.0115137100219727,0.985260820207032
16,-95.77079871932857,0.2946919798851013,0.9842860468547323
17,-105.97260524232385,1.553452491760254,0.9833122477885605
18,-97.8281490067798,0.11669742316007614,0.9823394220347178
19,-107.99025613644008,15.085799217224121,0.9813675686203779
20,-96.13127490463722,0.44321921467781067,0.9803966865736877
21,-100.50992678839718,0.4837830662727356,0.979426774923765
22,-95.36515633241046,0.14814521372318268,0.978457832700698
23,-105.72791197640976,0.3256545662879944,0.9774898589355443
24,-99.31702531051734,0.1452224850654602,0.9765228526603302
25,-110.01469963161367,0.7182140946388245,0.9755568129080493
26,-96.84110138718404,0.08286452293395996,0.9745917387126619
27,-96.6931137305933,0.19533595442771912,0.9736276291090934
28,-96.10103283037249,0.2170252650976181,0.9726644831332344
29,-98.82602847185272,0.23162510991096497,0.9717022998219388
30,-104.48344337278748,0.0985267385840416,0.970741078213023
31,-99.53807039186204,0.30835777521133423,0.9697808173452657
32,-102.8732100865006,0.19306929409503937,0.9688215162584056
33,-102.10569034469792,0.08198071271181107,0.9678631739931417
34,-108.88928542002729,0.14451396465301514,0.9669057895911316
35,-96.17354141144159,0.8895493149757385,0.9659493620949908
36,-101.87668458201176,3.7073330879211426,0.9649938905482919
37,-95.57036843171463,2.3081459999084473,0.9640393739955629
38,-103.70635996812165,0.2255849689245224,0.9630858114822876
