Episode,Total Reward,Loss,Epsilon
0,54.48542519802096,,1.0
1,58.8486110664367,423.19317626953125,0.9998020197986801
2,54.83916763254991,254.07363891601562,0.999604079189441
3,62.17204973889903,173.93426513671875,0.9994160722756175
4,51.490066223932374,459.36785888671875,0.9991885327470429
5,56.84537404833914,385.09613037109375,0.9990006047795432
6,54.68103747534039,240.39053344726562,0.9987929364584764
7,55.51296957691187,131.50912475585938,0.9986050836471315
8,68.11924384521835,184.70616149902344,0.9984073824011857
9,52.719497569795344,113.39886474609375,0.9981800748446046
10,49.738502505748464,165.76329040527344,0.9979824585919195
11,57.55193631467697,73.56832122802734,0.9978145158494964
12,57.10471185720972,115.01063537597656,0.9976169727012999
13,60.89544314103759,50.858829498291016,0.9974194690577823
14,50.91518068102087,334.38031005859375,0.9972022606683886
15,47.317531747500276,127.86219024658203,0.9970344505483393
16,55.28526931391631,109.28919982910156,0.9968666689535857
17,51.19976685448062,82.44815063476562,0.996649582166838
18,64.50053408121238,101.95043182373047,0.9964818659941482
19,54.071340550679324,146.97079467773438,0.9962648638547401
20,49.746339072389304,89.97096252441406,0.9960676306059515
21,63.24121300941634,55.024993896484375,0.9959000133566184
22,60.64320418069779,124.75180053710938,0.9956831392107107
23,59.42333422151489,62.76538848876953,0.995466312771867
24,71.95826029076117,15.34292984008789,0.995269239217325
25,51.51609866420447,85.97653198242188,0.9950131025143429
26,53.312040489998765,42.766963958740234,0.9947964234673589
27,58.4200366147518,37.00811004638672,0.9945994838772808
28,55.610802919111954,26.327035903930664,0.9944025836711823
29,57.321225472063915,73.14131164550781,0.9942057228411874
30,51.94543036077527,52.99440383911133,0.9939990613396078
31,58.48431866879579,24.192737579345703,0.9938317957171607
32,57.93393790222232,27.984378814697266,0.9936055404245019
33,60.620251506712634,59.550071716308594,0.9934088389872164
34,59.25850146121883,52.26960754394531,0.9932023448136762
35,48.930381479696514,71.7227783203125,0.9930057240074495
36,58.197838919966074,78.37173461914062,0.992838627237996
37,60.79878356809,89.79228973388672,0.9926420791680106
38,61.66813401800776,142.86148071289062,0.9924160974786924
39,60.45776539230097,320.345947265625,0.992190167759186
40,47.3696233870633,221.3460693359375,0.9919839294797339
41,68.38416747324183,702.8032836914062,0.991817006400586
42,48.63913397102952,118.03526306152344,0.9915912144561828
43,57.82147366672556,97.1259536743164,0.9914243581329146
44,64.29864677194092,259.5031433105469,0.9912280928884668
45,47.492046138608224,204.67539978027344,0.9910024363785958
46,49.456599260333995,224.5731201171875,0.9908356801390934
47,46.02545888318077,85.78318786621094,0.9906689522457423
48,48.63547932947438,70.63619995117188,0.9904826428447691
49,55.516498438873214,166.04721069335938,0.9903159749626569
50,61.305645970657366,33.784523010253906,0.9901199313726768
51,50.00181379639923,40.039302825927734,0.9899043287049379
52,58.15793811022116,38.84077453613281,0.9897377591278732
53,56.61475403060047,13.293800354003906,0.9895418311694966
54,50.14072027990243,27.022933959960938,0.9893459423927933
55,69.84527687532574,21.270109176635742,0.9891696759876151
56,59.775212672716265,19.269744873046875,0.9889249141651207
57,51.92313241060294,28.73882293701172,0.9887193615169295
58,49.8598658965209,26.502155303955078,0.9885236372177084
59,61.433602039926576,22.58850860595703,0.9883573023382468
60,57.31869734353424,13.729460716247559,0.9881420874062429
61,49.74457478621266,10.937112808227539,0.9879464785502993
62,63.67709555871074,26.715553283691406,0.9877802417794717
63,55.432300666850125,13.765911102294922,0.987555378184167
64,54.04236305708505,7.051934242248535,0.9873696603060692
65,53.13344210895042,16.00775146484375,0.9871839777110162
66,57.38060605235886,16.931713104248047,0.9869983303923049
67,51.41657483157192,9.194086074829102,0.9867931822842277
68,65.7955592689547,10.836618423461914,0.9866271415571011
69,93.85420034939918,8.628957748413086,0.9864123072186023
70,51.4681248686878,23.89186668395996,0.9860901443170225
71,57.68991793161505,18.116939544677734,0.9859047048069136
72,69.00144838019136,18.046688079833984,0.9856997863360967
73,55.00642602139882,15.37065315246582,0.9854754011905204
74,51.02552332810097,16.744054794311523,0.9852900784705101
75,59.25938591051091,67.77930450439453,0.9851242932493132
76,65.85065074900517,30.552703857421875,0.984929287891849
77,49.398121735316295,22.04236602783203,0.9847050799405366
78,56.09627328133483,68.24384307861328,0.9845296488154223
79,60.766276539334726,9.907505989074707,0.9843347623749529
80,62.03429739108904,35.35379409790039,0.9841301735574318
81,57.55037732286909,30.330638885498047,0.9839158884914707
82,58.16691014937868,10.702129364013672,0.9837211247907917
83,54.14690205368756,22.839885711669922,0.9835264000389577
84,58.36551333755923,21.363557815551758,0.9833414475939891
85,55.71038661569845,61.072391510009766,0.9831467987700016
86,56.89180520079579,47.993614196777344,0.9829424593986448
87,65.57295147961264,40.05649948120117,0.9827478903643171
88,51.2926961170632,859.3219604492188,0.9825241840767425
89,58.77668127969929,272.3857421875,0.9823588690176276
90,59.169634399386226,117.94327545166016,0.9821546950941461
91,50.179568851297894,358.9790344238281,0.9819602835969252
92,58.62880117036732,43.15037536621094,0.9817950643927439
93,62.253318563427655,122.39012145996094,0.9815910088558027
